age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
58,F,56.2,56,9321,2928,hiit,hiit
43,M,66.8,63,7437,3028,cycling,cycling
41,F,64.8,62,5554,3017,cycling,cycling
70,F,79.7,69,10530,3018,hiit,strength
53,M,81.3,76,13016,3039,cardio,cardio
70,F,61.2,79,5789,2629,pilates,pilates
44,M,81.2,70,5216,2845,pilates,pilates
58,F,61.7,72,8032,3018,strength,strength
70,M,50.8,73,5144,2777,yoga,yoga
51,M,84.7,50,11071,2964,cardio,cardio
70,F,59.7,74,5918,2224,pilates,pilates
59,M,74.9,70,11882,3040,cardio,cardio
47,F,45.0,67,8873,2881,strength,strength
66,M,72.4,73,6497,2583,yoga,yoga
43,M,90.6,67,2000,3163,cycling,cycling
52,F,57.2,66,4271,2750,cycling,cycling
49,M,62.8,54,8609,3057,hiit,hiit
57,M,60.6,72,4211,2859,strength,strength
66,M,72.8,73,7840,3028,strength,strength
62,M,82.9,71,13539,3351,cardio,cardio
59,M,81.0,78,6802,2633,pilates,pilates
48,M,90.6,63,5120,3105,cycling,cycling
70,F,77.3,69,4251,2236,pilates,pilates
57,M,66.6,74,14200,3453,hiit,cardio
53,F,56.7,75,4608,2546,yoga,pilates
49,M,89.8,61,8803,3380,cycling,cycling
41,F,45.0,54,7407,2673,cycling,cycling
61,F,60.4,68,6549,2707,pilates,pilates
61,M,80.3,68,4109,2681,pilates,pilates
60,M,57.8,69,9990,2809,pilates,pilates
54,M,77.7,70,5414,2975,yoga,yoga
59,F,66.4,61,5433,2745,pilates,pilates
67,F,62.9,77,6972,2878,strength,strength
58,F,66.3,66,10785,3067,cardio,cardio
66,M,96.4,74,6980,3005,hiit,strength
50,M,52.5,69,5435,2926,strength,strength
70,F,61.1,75,3854,2169,pilates,pilates
62,F,55.8,69,3754,2649,pilates,pilates
54,F,45.0,70,3791,2319,strength,strength
54,M,61.4,69,9414,2784,cardio,cardio
55,F,75.9,75,4746,2495,strength,strength
62,F,52.7,69,7331,2579,pilates,pilates
62,F,73.4,72,6367,2949,pilates,pilates
59,F,66.3,74,10879,3328,pilates,pilates
69,M,73.0,71,8158,2887,pilates,pilates
56,M,66.0,59,8135,3278,strength,strength
69,M,59.9,78,4522,2799,strength,strength
60,M,72.7,67,8859,2488,yoga,yoga
52,F,63.6,60,3740,2356,strength,strength
57,F,66.5,77,6907,2881,strength,strength
59,M,93.4,72,6090,2974,pilates,pilates
54,F,45.0,65,9518,2566,cycling,cycling
48,M,84.4,69,7184,2949,yoga,yoga
70,F,63.2,80,7760,2494,pilates,pilates
55,M,97.0,69,8967,3239,pilates,pilates
70,F,48.5,82,3708,2206,pilates,pilates
59,M,73.2,64,12731,3222,hiit,cardio
44,F,69.4,67,11444,3203,cycling,cycling
52,F,73.5,71,3698,2682,strength,strength
56,M,71.6,63,4087,2185,yoga,pilates
63,F,51.4,81,8118,2570,yoga,yoga
51,F,57.1,54,7908,2594,hiit,hiit
49,F,54.7,64,6922,2248,pilates,pilates
66,F,57.6,73,3840,2677,hiit,strength
69,F,61.4,66,5699,2657,pilates,pilates
56,F,45.0,71,9218,2626,strength,strength
46,M,70.2,59,11725,3157,hiit,hiit
62,F,65.9,67,8406,2740,pilates,pilates
60,F,79.4,66,7810,3178,strength,strength
70,F,89.2,71,5552,3058,pilates,pilates
33,M,51.1,63,8159,2797,hiit,hiit
49,M,62.5,64,9824,2899,cardio,cardio
63,M,94.2,73,8881,3012,pilates,pilates
42,F,70.4,62,10860,3221,hiit,hiit
51,F,57.6,80,8831,2863,strength,strength
50,F,65.3,54,11904,3060,hiit,hiit
51,M,86.1,59,5499,3259,hiit,strength
48,F,51.7,60,7445,2414,strength,strength
70,M,88.3,68,4556,3140,strength,strength
40,M,72.8,58,10728,3101,cycling,cycling
33,M,75.3,61,11225,3500,hiit,hiit
55,M,68.5,62,9322,2620,hiit,strength
58,F,66.3,59,9997,3106,strength,strength
70,M,85.8,76,8481,3114,pilates,pilates
47,M,83.3,78,6521,2738,strength,strength
63,F,59.1,69,5930,2428,yoga,yoga
46,F,45.1,69,9436,2852,hiit,hiit
69,F,74.6,72,5789,2853,yoga,yoga
52,M,50.1,53,8276,2430,hiit,strength
50,F,77.7,58,7331,2778,cardio,cycling
58,F,71.3,67,10950,2784,hiit,strength
57,M,85.7,66,10150,3500,hiit,hiit
52,M,85.1,53,10257,3326,strength,hiit
68,M,75.1,70,6719,2874,yoga,pilates
62,M,76.4,68,5647,3098,strength,strength
