age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
29,F,52.5,60,10825,2957,cardio,cardio
28,F,53.2,70,9480,2373,cardio,cardio
26,F,63.9,58,9192,2971,cardio,cardio
24,F,59.8,69,13024,2915,cardio,cardio
18,F,51.9,64,6829,2752,cycling,cycling
31,F,49.5,56,6462,2674,strength,strength
26,M,80.4,50,10554,3448,cycling,cycling
47,F,59.9,82,5166,2663,pilates,pilates
43,F,75.0,56,4072,2892,strength,strength
34,F,50.3,68,9936,2600,strength,strength
32,M,67.9,73,7882,2569,pilates,pilates
23,F,82.2,69,8311,3061,cycling,cycling
21,F,76.4,63,12928,3118,cycling,cardio
26,M,74.3,50,8154,2666,hiit,strength
28,M,72.2,62,10688,3018,hiit,hiit
39,M,75.6,52,5135,3150,cardio,cycling
18,F,73.2,66,8145,2630,cycling,cycling
31,F,48.3,61,7326,2748,strength,strength
18,M,74.0,54,14336,3162,hiit,cardio
30,M,70.7,66,5038,2477,strength,strength
34,M,72.2,69,9371,3269,yoga,yoga
