age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
19,M,69.3,57,12963,3193,cycling,cycling
26,F,53.7,59,4762,2520,yoga,yoga
24,F,69.4,64,7535,2374,yoga,yoga
38,F,63.2,62,9572,3119,cycling,cycling
21,F,65.8,65,13298,3365,cardio,hiit
31,F,55.7,68,3443,2532,strength,strength
36,F,64.4,67,8666,3034,strength,strength
34,F,45.0,61,7785,2924,cycling,cycling
30,M,67.7,65,8042,2805,strength,strength
21,M,71.8,54,8662,3006,cycling,cycling
31,F,66.5,54,10933,3074,cycling,cycling
27,M,77.6,52,10319,3122,hiit,hiit
29,M,79.5,55,7944,3236,hiit,strength
18,M,73.6,56,9532,2835,cycling,cycling
49,M,49.4,63,9706,2506,strength,strength
24,M,106.8,61,9879,3385,cycling,cycling
29,F,71.9,59,7247,2982,strength,strength
18,F,45.6,58,8546,2878,strength,strength
24,F,69.0,60,3314,2602,cycling,cycling
29,M,58.2,67,6038,2609,strength,strength
26,M,49.0,61,4520,2701,cardio,cycling
23,M,70.5,60,4508,2595,cycling,cycling
18,M,75.6,59,10711,3113,cycling,cycling
20,F,58.7,56,7992,2798,hiit,hiit
18,M,45.0,59,8478,2717,cycling,cycling
38,F,68.3,68,3507,2731,strength,strength
40,M,69.7,59,8875,3104,cycling,cycling
27,M,71.5,68,5182,2741,pilates,pilates
37,F,65.4,62,6976,2453,pilates,pilates
34,M,61.7,67,5725,2773,hiit,strength
23,F,55.5,63,12573,2636,cardio,cardio
36,F,72.8,64,5330,2654,strength,strength
29,M,80.2,50,9851,3126,cycling,cycling
40,F,60.6,64,5726,3298,strength,strength
42,M,58.2,62,7346,3059,strength,strength
38,F,74.7,66,6234,2464,yoga,yoga
38,F,52.9,68,8021,2604,pilates,pilates
19,F,53.0,50,9089,3319,hiit,hiit
24,F,45.0,65,7939,2842,strength,strength
18,M,54.3,67,10269,2250,strength,strength
26,F,68.5,57,10170,2962,cycling,cycling
40,M,79.3,72,2182,2651,pilates,pilates
31,F,54.8,52,6369,2848,cycling,cycling
36,M,72.1,69,8427,2736,pilates,pilates
23,M,71.9,57,6930,3285,cycling,cycling
29,M,63.7,76,9177,2770,cycling,cycling
37,F,45.0,59,9226,2912,yoga,pilates
20,M,86.0,69,10594,2992,cycling,cycling
18,F,45.0,50,8301,2583,cycling,cycling
30,F,80.7,63,3598,2624,yoga,yoga
29,M,72.6,58,9045,3178,cycling,cycling
18,M,75.2,52,7214,2663,strength,strength
31,F,63.7,57,8589,3218,cardio,cycling
33,F,64.3,64,7329,2922,cycling,cycling
37,F,56.1,61,9117,2993,cycling,cycling
29,F,65.8,57,3399,2716,cycling,cycling
40,F,55.2,67,7169,3118,strength,strength
18,F,60.1,55,12425,3122,cardio,cycling
18,M,69.3,54,8037,3023,cycling,cycling
32,F,48.7,71,10164,2929,hiit,strength
33,F,78.1,71,4360,2465,pilates,pilates
46,F,75.1,78,4285,2694,yoga,yoga
22,F,45.0,54,12466,3053,strength,hiit
23,M,48.5,60,12817,2906,cardio,cardio
27,F,73.7,62,12906,3156,cardio,cardio
35,F,45.0,64,6541,2463,strength,strength
31,F,49.9,56,12035,2905,cardio,cardio
41,M,76.5,67,2802,2677,strength,strength
30,F,45.0,68,7339,2653,cardio,cycling
32,M,75.7,58,6695,2830,strength,strength
30,M,58.1,68,5228,2949,hiit,strength
40,F,73.7,63,4734,2795,strength,strength
24,F,52.4,52,10443,2403,cycling,cycling
18,F,66.2,68,6539,2692,strength,strength
27,F,68.0,62,7649,2795,cycling,cycling
26,F,60.0,68,9078,2866,strength,strength
38,F,46.2,58,8466,2394,strength,strength
18,F,63.7,57,9528,2689,hiit,hiit
18,F,62.8,65,7875,2930,strength,strength
30,F,53.2,53,8833,3134,strength,strength
19,F,46.6,50,8255,2952,strength,strength
36,M,77.3,59,9181,3038,cycling,cycling
32,F,45.0,69,8042,2671,strength,strength
18,M,50.5,61,6245,2336,cycling,cycling
34,M,65.9,62,9858,3096,cycling,cycling
26,F,70.0,68,8791,2910,cycling,cycling
39,F,48.7,70,4222,2480,yoga,yoga
19,M,83.0,53,7507,3121,hiit,hiit
35,M,56.3,59,7392,2781,cycling,cycling
