age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
37,M,79.9,63,9293,2981,strength,strength
48,F,51.0,63,6656,2531,strength,strength
30,M,45.0,55,12907,2820,strength,hiit
44,F,73.3,76,2160,2528,pilates,yoga
45,M,58.5,78,9060,2536,yoga,yoga
34,F,58.4,55,7497,2580,cycling,cycling
37,M,65.0,62,7170,2523,cardio,cycling
57,F,57.5,82,6560,2892,pilates,yoga
37,F,74.2,57,6730,3093,cycling,cycling
35,F,54.7,67,8857,2506,hiit,strength
24,F,54.9,57,12680,3039,cycling,cycling
41,F,75.4,62,5314,2803,cardio,cycling
32,F,70.9,58,11307,3100,cycling,cycling
44,F,64.2,56,7171,2331,strength,strength
38,F,58.5,72,2092,2343,hiit,strength
46,F,59.1,75,7886,2971,strength,strength
46,F,64.9,64,9167,2726,cycling,cycling
51,M,80.7,69,7657,2904,cycling,cycling
31,M,65.8,64,8678,3109,strength,strength
52,F,73.2,70,5297,2810,cycling,cycling
33,F,69.6,72,8719,2973,pilates,pilates
63,M,74.6,73,11022,3110,pilates,pilates
37,M,92.2,63,6698,3311,cycling,cycling
47,F,66.2,61,6682,3118,cycling,cycling
42,F,67.1,58,4445,2569,strength,strength
39,F,45.0,66,15000,2889,hiit,cardio
39,F,58.8,62,8227,2469,strength,strength
28,M,68.2,55,6185,2673,hiit,hiit
31,F,77.6,70,10308,3329,cycling,cycling
33,M,72.4,69,7183,3146,strength,strength
34,M,82.0,62,13960,3475,cardio,cardio
39,F,55.7,62,9039,2630,hiit,strength
32,F,47.9,54,8613,2773,cycling,cycling
46,M,84.6,62,6884,2657,yoga,yoga
36,F,60.8,59,13170,2717,cycling,cycling
34,M,80.9,50,5725,3233,hiit,hiit
32,F,54.8,62,7416,2758,cycling,cycling
38,M,81.7,63,7845,2886,hiit,hiit
63,M,89.4,64,4826,3078,pilates,yoga
35,F,46.5,64,6799,2619,cycling,cycling
27,M,80.4,57,12502,2985,cardio,cardio
53,F,51.6,70,7115,2565,cycling,cycling
49,M,72.2,64,5699,2755,cycling,cycling
34,M,83.8,59,8952,3005,cycling,cycling
42,M,72.2,59,8726,2891,cycling,cycling
42,F,59.7,60,5311,3044,strength,strength
24,F,75.6,50,8330,2791,cycling,cycling
23,M,51.7,55,14425,3043,hiit,hiit
