age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
53,F,62.9,62,11137,3500,hiit,hiit
70,F,71.0,68,7640,2600,strength,strength
54,F,78.0,58,9482,3234,hiit,hiit
70,M,76.2,72,5652,2865,yoga,pilates
70,F,47.3,72,6320,2362,pilates,pilates
67,F,76.0,62,10414,2984,hiit,hiit
62,F,88.3,64,6122,2805,strength,strength
61,M,84.6,64,12167,3262,cycling,cycling
52,M,60.7,60,13730,3154,cardio,hiit
57,M,53.8,70,5786,2021,yoga,yoga
62,M,66.2,72,10788,2692,hiit,hiit
60,M,88.2,74,7107,3107,hiit,hiit
51,F,78.7,67,13663,3324,cardio,cardio
64,F,60.3,72,8503,2747,strength,strength
70,M,86.7,69,5306,2631,pilates,pilates
70,M,72.4,60,7332,2680,cycling,cycling
54,F,74.3,66,12537,3163,cardio,cardio
56,F,67.2,61,9127,3362,cardio,cardio
58,M,88.2,58,14512,3185,cardio,cardio
70,F,47.8,62,3120,2416,pilates,pilates
66,F,54.1,72,6461,2660,cycling,cycling
70,F,79.3,76,7792,2834,strength,strength
64,M,67.5,63,8070,2494,pilates,pilates
59,M,71.0,65,9551,2952,hiit,hiit
66,M,69.6,69,4609,2661,strength,strength
70,M,73.7,67,9657,2684,strength,strength
69,F,68.6,62,11081,3210,hiit,hiit
70,F,72.8,72,7255,2626,pilates,pilates
70,M,83.3,67,3812,2583,yoga,yoga
69,M,84.3,68,12159,3500,hiit,hiit
52,F,82.7,60,9422,3303,hiit,hiit
61,M,67.9,63,7979,3252,cardio,cycling
65,M,80.3,81,4881,2700,yoga,yoga
63,F,67.3,57,8320,2975,hiit,hiit
70,F,80.9,86,5315,2694,strength,strength
61,F,72.2,65,7645,2817,cycling,cycling
56,M,75.8,66,8651,2940,hiit,hiit
61,M,76.9,59,10045,3167,cardio,cardio
70,F,77.3,61,8903,3421,cardio,hiit
70,F,58.2,61,13093,3036,hiit,hiit
59,F,68.9,67,10064,3051,hiit,hiit
67,M,54.5,72,7513,2722,cardio,hiit
70,M,82.1,71,7225,3124,pilates,pilates
70,M,86.0,74,6282,3106,pilates,yoga
70,M,76.6,71,7508,2509,pilates,pilates
60,F,67.6,58,11314,3339,hiit,hiit
