age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,F,55.1,52,11965,2928,cardio,cardio
18,M,49.4,61,8240,2314,strength,strength
18,F,70.2,51,7929,3083,cycling,cycling
34,M,62.4,59,6197,2511,strength,strength
18,M,53.8,69,10960,2661,strength,strength
20,M,63.9,58,4054,2809,strength,strength
18,F,56.7,50,10336,2864,hiit,hiit
18,F,62.3,60,9015,2640,strength,strength
18,F,45.9,58,6899,3027,cardio,cycling
28,M,74.3,67,3829,2395,pilates,pilates
18,M,72.9,50,7012,2687,strength,strength
18,M,82.3,51,3441,2579,strength,strength
30,M,62.2,62,4345,2375,yoga,yoga
20,F,70.6,53,8970,3302,hiit,hiit
18,M,87.2,58,9434,3331,strength,strength
18,M,68.5,60,8836,2943,cardio,hiit
18,M,73.0,60,9966,3356,hiit,hiit
25,M,88.6,69,6979,2847,strength,strength
18,F,52.6,55,8250,3009,cycling,cycling
30,F,76.8,76,5450,2741,pilates,pilates
18,M,64.2,58,8467,2659,hiit,hiit
25,M,45.0,53,4178,2229,pilates,yoga
28,M,61.4,72,7383,2639,strength,strength
21,F,75.9,65,7770,2747,pilates,pilates
18,F,50.0,58,9304,2773,hiit,hiit
32,F,73.8,66,6206,3180,strength,strength
27,M,71.7,70,4284,2457,strength,strength
23,M,84.2,58,8475,2936,cycling,cycling
41,F,71.5,63,9137,3404,strength,strength
18,M,80.5,50,6615,2910,strength,strength
23,M,73.5,54,7118,3011,strength,strength
25,F,45.0,56,2229,2105,yoga,yoga
18,F,48.8,59,6634,2677,strength,strength
25,M,79.5,69,4432,2932,strength,strength
18,F,47.0,54,4997,2532,strength,strength
29,M,73.8,61,6452,2930,hiit,strength
27,F,56.5,56,6565,2468,hiit,strength
25,M,80.6,57,8320,3383,strength,strength
18,M,61.2,68,6793,2500,pilates,pilates
18,M,65.8,53,8174,3412,cycling,cycling
18,F,48.7,64,6509,2504,strength,strength
18,M,65.7,69,8586,2695,strength,strength
18,M,85.0,58,8041,3014,cardio,hiit
25,F,47.4,57,7051,2820,yoga,yoga
20,M,45.0,58,7310,2647,strength,strength
18,F,56.0,56,4808,2378,strength,strength
18,F,58.2,53,9162,2978,strength,strength
24,M,71.1,68,2257,2776,hiit,strength
18,F,52.8,64,8332,2746,cycling,cycling
18,F,65.7,50,9791,2961,cycling,cycling
19,M,54.5,61,11314,2845,cardio,hiit
18,M,45.0,68,7945,2742,strength,strength
18,F,67.7,57,7009,2953,hiit,hiit
27,F,63.6,63,5786,3026,strength,strength
30,F,45.0,66,5981,2409,pilates,pilates
18,F,45.0,58,5675,2784,strength,strength
22,F,75.1,61,6037,2704,strength,strength
18,F,49.8,56,10672,2561,hiit,hiit
24,F,70.4,64,3491,2494,yoga,pilates
26,M,70.1,63,11717,3238,cardio,cycling
18,M,69.1,66,8415,2744,strength,strength
19,F,64.9,66,6191,2721,yoga,yoga
18,M,45.0,71,7168,2102,strength,strength
18,F,54.2,60,9686,2884,strength,strength
18,M,69.0,52,4264,2426,pilates,pilates
18,M,74.5,61,9200,2896,cardio,cardio
18,M,67.2,54,4806,2859,pilates,pilates
18,M,77.4,57,5622,2585,strength,strength
18,F,85.6,58,6160,3025,strength,strength
18,M,61.7,59,8312,2585,strength,strength
18,F,55.7,60,6398,2877,strength,strength
23,F,45.0,54,2824,2402,hiit,strength
18,M,67.8,58,8310,2903,strength,strength
18,M,82.5,56,7002,2947,strength,strength
22,M,56.7,62,6392,2945,strength,strength
18,M,78.8,67,10213,3158,hiit,hiit
18,F,48.2,66,6281,2588,strength,strength
18,M,80.1,61,6358,2750,cycling,cycling
18,M,102.8,62,3986,2875,strength,strength
21,F,70.4,64,5941,3147,strength,strength
18,M,74.0,59,8917,3081,strength,strength
25,F,50.4,61,5841,2648,strength,strength
18,M,45.0,65,5927,2533,strength,strength
