age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
21,M,90.2,64,10409,3451,hiit,hiit
38,M,45.5,52,9955,3033,cardio,hiit
31,M,64.8,64,10567,3008,cardio,hiit
25,F,59.6,56,13160,2962,cardio,cardio
20,F,51.0,55,6355,3027,hiit,hiit
35,M,86.3,66,6607,3102,pilates,pilates
28,M,68.8,62,8477,3054,cycling,cardio
31,M,72.4,50,12731,3219,cardio,cardio
33,M,65.1,72,7557,2813,pilates,pilates
36,F,47.8,69,8510,2400,pilates,pilates
34,F,77.5,57,14430,3225,cardio,cardio
44,F,49.7,70,7446,2585,strength,strength
23,M,68.7,50,8481,2827,hiit,hiit
29,M,68.2,55,5333,2897,hiit,hiit
30,M,63.1,61,10931,3143,hiit,hiit
20,M,62.3,50,9589,2742,hiit,hiit
20,F,45.0,60,8332,2625,strength,hiit
28,M,107.3,55,10836,3500,hiit,hiit
18,M,84.9,57,14000,3419,cardio,hiit
43,F,71.3,58,9587,2963,strength,strength
18,M,45.0,70,14244,3035,hiit,hiit
21,M,74.0,50,9118,2968,cardio,hiit
18,F,54.1,52,10610,2904,hiit,hiit
20,F,64.2,57,7819,2878,strength,strength
18,M,50.0,55,7563,2763,hiit,strength
18,F,59.0,58,9706,2917,cardio,hiit
31,F,55.5,50,8571,2761,cycling,cycling
21,M,50.6,70,12291,2811,hiit,hiit
29,M,53.4,64,6841,2569,strength,strength
27,F,45.0,69,9902,2894,strength,strength
18,M,70.3,59,9474,3413,strength,hiit
18,M,45.6,55,9685,2847,hiit,hiit
37,M,83.5,54,6049,2794,cycling,cycling
36,M,95.1,60,7063,3272,strength,strength
18,F,59.6,53,8767,2596,hiit,hiit
18,M,60.2,50,11706,2571,hiit,hiit
18,M,45.0,52,11044,2876,hiit,hiit
46,M,79.3,70,5655,2704,strength,strength
31,M,64.4,53,6327,2600,strength,strength
20,M,47.1,57,8647,2778,hiit,hiit
30,F,61.8,55,10304,3096,cardio,cardio
19,F,58.8,56,12979,3200,hiit,hiit
28,M,88.1,57,13794,3499,cycling,cardio
37,F,91.9,52,2445,2590,strength,strength
18,F,49.9,50,13970,2776,cardio,cardio
36,M,45.0,53,6104,2203,hiit,hiit
21,M,66.7,62,9110,2997,hiit,hiit
28,F,54.2,51,8757,2796,cardio,hiit
25,F,45.6,53,7649,3055,hiit,hiit
35,F,51.9,54,7409,2786,strength,hiit
33,M,76.8,68,8815,2858,pilates,pilates
42,M,55.1,68,9893,2950,cycling,cycling
33,F,69.4,68,9159,2766,pilates,pilates
18,M,81.5,50,11419,3053,hiit,hiit
30,F,48.2,57,9095,2693,hiit,hiit
38,F,53.0,61,10318,3160,hiit,hiit
36,F,65.7,58,9193,2837,hiit,strength
18,M,75.4,59,10923,3020,hiit,hiit
22,F,57.2,53,10288,2890,hiit,hiit
27,M,48.6,56,9507,2910,hiit,hiit
35,F,72.5,64,3406,2836,strength,strength
22,F,69.1,50,10761,2857,hiit,hiit
27,M,87.2,61,8818,3354,strength,strength
22,M,73.9,59,7181,2774,cycling,cycling
30,F,63.9,57,4530,2498,strength,strength
50,M,61.7,62,6200,2755,pilates,pilates
