age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
46,F,57.6,74,8671,2658,yoga,yoga
34,F,70.9,54,8739,3097,strength,hiit
52,M,81.7,68,3730,2482,pilates,pilates
39,M,72.5,63,2000,2387,strength,strength
37,F,77.3,62,7915,2794,strength,strength
41,M,74.8,50,6064,2873,pilates,pilates
43,M,69.8,62,13429,3311,cardio,cardio
49,M,87.7,70,10229,3124,yoga,pilates
59,F,70.7,74,6997,2500,yoga,yoga
32,F,45.0,62,8241,2409,strength,strength
57,F,79.3,81,5667,2697,pilates,pilates
50,F,46.4,63,8522,2421,strength,strength
35,F,66.9,62,8199,2974,strength,strength
49,F,81.0,55,7484,3039,strength,strength
47,M,99.8,60,9895,3500,hiit,hiit
49,M,77.8,77,6231,2854,pilates,pilates
41,M,96.7,61,8744,3441,cardio,hiit
44,M,74.2,50,6804,2790,strength,strength
48,F,62.2,62,9202,2925,cycling,cycling
30,M,45.0,54,9473,3225,hiit,hiit
43,F,61.5,71,9892,3073,hiit,strength
39,F,45.0,64,8413,2349,strength,strength
42,F,83.0,62,7020,2803,hiit,strength
43,F,47.2,63,6001,2598,cycling,cycling
43,M,60.8,69,7106,2754,strength,strength
43,F,50.8,69,8222,2698,hiit,hiit
38,M,50.5,58,6630,2693,cycling,cycling
32,F,62.5,51,8893,3036,cardio,hiit
54,F,62.6,74,5764,2404,yoga,yoga
28,F,65.6,57,9490,3368,hiit,hiit
35,M,80.3,55,8543,2997,cycling,cycling
55,M,86.8,64,7433,2891,pilates,pilates
49,F,83.5,72,8637,3203,yoga,yoga
20,F,80.0,50,13792,3305,cardio,hiit
55,M,81.9,83,6248,2467,yoga,yoga
28,F,58.6,67,6807,3079,cardio,hiit
24,F,45.0,55,7537,2484,cardio,cardio
28,M,83.5,52,6857,3060,cycling,cycling
33,M,59.5,55,10702,3104,cycling,cycling
31,F,67.5,56,12885,2925,hiit,hiit
42,M,70.0,66,4406,2698,pilates,pilates
38,M,48.3,66,12336,2691,cardio,cardio
44,F,52.5,65,4520,2546,pilates,pilates
42,M,74.1,78,6939,2959,strength,strength
40,M,58.4,66,7742,2646,yoga,yoga
38,M,69.8,62,10163,2877,strength,strength
