age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
41,M,95.1,72,13426,3349,cycling,cardio
48,M,75.6,69,4025,2478,yoga,yoga
39,M,70.2,57,12166,2897,cardio,cardio
42,F,57.9,52,9938,3014,cardio,hiit
41,M,77.3,65,8281,2622,yoga,pilates
41,M,72.2,77,7425,2628,yoga,yoga
40,F,56.5,66,13980,3087,cardio,cardio
34,M,76.5,50,9492,2847,cardio,cardio
40,F,59.4,52,11344,3500,cycling,cycling
29,M,62.4,57,14509,3193,cardio,cardio
52,F,69.3,56,15000,3089,hiit,cardio
41,F,52.7,56,10098,2997,cardio,hiit
44,M,75.2,62,11129,3500,cardio,cardio
44,M,73.5,56,7491,2999,cycling,cycling
31,F,64.0,67,8363,2537,cycling,cycling
38,M,67.1,56,9508,3086,cycling,cycling
45,M,70.8,61,7627,2912,strength,strength
37,M,47.2,68,11142,2858,hiit,hiit
41,F,64.7,57,7594,3162,cycling,cycling
42,M,90.5,66,11661,2742,cardio,cardio
35,M,69.2,59,9825,3090,hiit,hiit
51,F,59.8,63,10302,2934,cardio,hiit
38,F,85.1,61,6571,3084,cycling,cycling
28,M,64.5,70,6496,2670,strength,strength
49,M,86.7,65,3968,3160,cycling,cycling
42,F,73.4,63,10165,3398,strength,hiit
44,F,45.0,65,8938,2353,yoga,yoga
26,M,71.4,52,10779,3342,hiit,hiit
27,M,60.4,50,11537,2949,cardio,cardio
39,M,87.2,62,12875,2990,cycling,cardio
28,M,70.8,65,8878,2466,cycling,cycling
36,M,71.9,65,5943,2358,yoga,yoga
41,F,45.0,61,8579,2724,strength,strength
46,F,70.3,58,8847,3058,cardio,cardio
47,M,70.6,57,8943,3140,cycling,cycling
38,F,70.2,75,6256,2628,yoga,pilates
38,F,59.0,61,10809,3002,cardio,cardio
37,F,85.1,51,13255,3500,hiit,hiit
43,M,69.0,60,9121,2959,hiit,hiit
47,M,52.0,65,7539,2516,pilates,pilates
55,F,81.2,67,8626,2836,hiit,strength
32,M,61.8,67,5243,2909,cycling,cycling
48,M,77.0,60,15000,3269,cycling,cardio
29,F,59.8,52,12636,3077,strength,hiit
43,F,45.0,62,10054,2812,hiit,cardio
54,M,82.8,76,7565,2584,yoga,yoga
24,F,59.4,59,10779,2907,cardio,hiit
42,M,82.8,71,5650,2891,cycling,cycling
52,M,65.6,66,8134,2756,pilates,pilates
