age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
49,M,67.9,50,5848,2793,hiit,hiit
62,F,79.2,64,9035,2899,cycling,cycling
65,F,75.9,71,4313,2662,pilates,pilates
70,F,73.7,73,5616,2654,pilates,pilates
47,M,78.2,57,14984,3221,cardio,cardio
45,M,72.5,63,11117,3171,strength,hiit
40,M,64.5,53,9937,3081,hiit,hiit
70,M,78.4,80,5978,2982,yoga,yoga
44,F,61.2,54,11913,3109,hiit,hiit
38,M,87.6,69,11643,3500,cardio,cardio
64,F,69.9,59,4969,2661,cardio,cycling
44,M,83.8,60,9672,3135,hiit,hiit
67,F,45.0,74,9235,2330,pilates,pilates
58,F,81.7,59,10780,3258,hiit,hiit
43,M,82.4,56,11006,2997,cycling,cycling
49,M,65.4,66,10857,3123,cardio,cardio
65,M,77.9,77,4602,2656,pilates,pilates
48,M,73.8,62,7794,3015,pilates,pilates
46,M,58.4,54,12476,2929,cardio,cardio
67,M,65.9,77,5417,2622,yoga,pilates
60,F,69.1,69,4676,2626,pilates,pilates
49,F,63.0,54,7198,2676,hiit,hiit
