age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,M,70.2,57,15000,3500,cardio,hiit
18,F,67.6,50,11051,3149,hiit,hiit
37,F,51.7,73,7528,2470,pilates,pilates
18,F,49.3,63,10828,3004,cycling,cycling
18,M,70.6,51,11377,3403,hiit,hiit
40,F,69.2,78,7823,2473,pilates,pilates
30,F,56.7,65,8451,2755,strength,strength
36,F,88.2,77,9439,2891,cycling,cycling
22,M,85.4,52,7084,2561,strength,strength
18,M,70.0,50,9002,2840,hiit,hiit
27,F,61.0,59,6418,2351,strength,strength
27,M,59.9,61,11458,3211,hiit,hiit
25,F,45.0,50,13671,2836,strength,hiit
30,F,65.4,59,8917,2933,yoga,pilates
41,F,76.2,63,5902,2648,pilates,pilates
38,M,59.3,63,13380,2602,cardio,hiit
35,F,74.8,50,9356,2884,strength,strength
35,F,59.0,50,8255,2776,cycling,cycling
29,M,76.3,62,6391,2471,yoga,yoga
18,M,79.8,63,7862,3172,hiit,hiit
39,F,78.0,60,5635,2876,strength,strength
28,F,59.9,65,9566,2732,hiit,hiit
50,F,65.5,68,4572,2494,yoga,yoga
34,M,74.0,50,5933,2995,cardio,hiit
18,F,65.4,53,12225,3264,strength,hiit
36,M,68.5,61,8251,2893,yoga,pilates
31,M,63.1,74,4375,2954,pilates,pilates
30,F,50.0,66,7635,2636,strength,strength
18,M,63.0,56,6175,3021,cycling,cycling
31,F,78.8,64,8934,3040,strength,strength
46,F,45.0,75,7234,2269,yoga,yoga
37,F,74.6,68,9454,2708,strength,strength
23,M,95.7,50,10059,3500,cardio,hiit
31,F,59.9,62,8303,2868,strength,strength
30,F,50.4,60,6360,2555,pilates,pilates
42,F,53.1,65,9126,2492,pilates,pilates
18,M,68.6,55,12008,3111,hiit,cardio
34,F,62.3,53,4420,2485,pilates,pilates
18,F,67.6,56,6554,2728,hiit,hiit
36,F,64.4,54,7368,2552,hiit,hiit
26,M,63.1,54,5130,2620,yoga,yoga
35,M,51.9,62,7617,2401,strength,strength
29,M,77.6,62,8166,2852,hiit,strength
45,M,67.6,62,7413,2724,strength,strength
29,M,51.7,60,13878,3067,cardio,cardio
30,M,55.0,59,8104,2744,pilates,pilates
36,F,56.3,70,7513,3120,cycling,cycling
22,M,79.9,55,2407,2901,strength,strength
19,M,75.6,56,7269,2861,cardio,cardio
34,F,75.1,67,8272,3102,strength,strength
26,M,69.2,66,5743,2800,strength,strength
31,M,80.6,63,6739,2905,cycling,cycling
40,M,82.7,61,2000,2701,pilates,pilates
27,M,59.0,60,6536,3052,cycling,cycling
18,F,63.9,55,7239,2848,cardio,hiit
27,F,62.5,58,9358,2514,cycling,cardio
18,F,45.0,61,5410,2500,strength,strength
29,F,72.1,58,11925,3349,cardio,cardio
38,M,75.7,65,5857,2849,strength,strength
18,M,58.6,55,3545,2468,pilates,pilates
22,M,63.2,68,8089,2566,pilates,pilates
18,F,45.0,57,13591,2559,cardio,cardio
19,F,57.8,51,6165,3199,hiit,hiit
27,M,62.3,66,6798,3025,strength,strength
18,M,81.4,65,12517,3411,cardio,cardio
18,F,71.1,56,9527,2919,cardio,hiit
31,F,66.7,51,6006,2571,pilates,pilates
22,M,56.6,64,7035,3158,hiit,hiit
45,M,84.6,59,9988,3060,pilates,pilates
34,M,97.5,58,11988,3500,cardio,cycling
24,M,71.9,60,10420,2867,strength,strength
39,F,75.6,62,13782,3500,cycling,cardio
24,F,45.2,62,3572,2882,hiit,hiit
18,M,81.9,54,11616,3464,hiit,hiit
20,F,47.6,61,12670,3098,hiit,hiit
32,M,49.7,68,15000,2810,cardio,cardio
39,F,50.9,72,2658,2339,yoga,pilates
41,M,67.6,77,8285,2921,strength,strength
28,F,70.1,59,10423,2840,cardio,cardio
29,F,59.1,55,11913,3482,hiit,hiit
23,F,53.0,52,11598,2875,hiit,hiit
32,M,45.9,68,13237,3021,cycling,cycling
18,M,50.1,66,10892,2748,cardio,cardio
45,F,59.4,64,3381,2565,pilates,pilates
18,F,45.0,50,11912,2781,cardio,cardio
21,F,52.5,52,11946,2658,cycling,cycling
18,F,66.5,53,12907,3289,cardio,cardio
32,F,76.6,58,10407,3396,cardio,cardio
35,M,70.6,54,7005,2776,pilates,pilates
36,F,78.1,61,8698,3300,cardio,cardio
30,F,66.9,67,6743,2619,pilates,pilates
34,F,68.2,60,7110,3065,pilates,pilates
